,Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira
175684,NE,CE,JUAZEIRO DO NORTE,TRIBUS COMERCIO DE COMBUSTVEIS LTDA., 04.314.770/0002-40,AVENIDA PADRE CICERO,5211,,SAO JOSE,63041-140,GASOLINA,06/03/2024,"5,99",,R$ / litro,BRANCA
175685,NE,CE,JUAZEIRO DO NORTE,TRIBUS COMERCIO DE COMBUSTVEIS LTDA., 04.314.770/0002-40,AVENIDA PADRE CICERO,5211,,SAO JOSE,63041-140,GASOLINA ADITIVADA,06/03/2024,"5,99",,R$ / litro,BRANCA
175686,NE,CE,JUAZEIRO DO NORTE,TRIBUS COMERCIO DE COMBUSTVEIS LTDA., 04.314.770/0002-40,AVENIDA PADRE CICERO,5211,,SAO JOSE,63041-140,DIESEL,06/03/2024,"5,85",,R$ / litro,BRANCA
175687,NE,CE,JUAZEIRO DO NORTE,TRIBUS COMERCIO DE COMBUSTVEIS LTDA., 04.314.770/0002-40,AVENIDA PADRE CICERO,5211,,SAO JOSE,63041-140,DIESEL S10,06/03/2024,"5,97",,R$ / litro,BRANCA
175688,NE,CE,JUAZEIRO DO NORTE,TRIBUS COMERCIO DE COMBUSTVEIS LTDA., 04.314.770/0002-40,AVENIDA PADRE CICERO,5211,,SAO JOSE,63041-140,ETANOL,06/03/2024,"4,49",,R$ / litro,BRANCA
175689,NE,CE,JUAZEIRO DO NORTE,URBANO COMERCIO DE LUBRIFICANTES LIMITADA, 05.775.567/0001-53,RUA JOSE ANDRADE DE LAVOR,2734,,ROMEIRAO,63050-430,GASOLINA,06/03/2024,"5,86",,R$ / litro,VIBRA
175690,NE,CE,JUAZEIRO DO NORTE,URBANO COMERCIO DE LUBRIFICANTES LIMITADA, 05.775.567/0001-53,RUA JOSE ANDRADE DE LAVOR,2734,,ROMEIRAO,63050-430,GASOLINA ADITIVADA,06/03/2024,"6,01",,R$ / litro,VIBRA
175691,NE,CE,JUAZEIRO DO NORTE,URBANO COMERCIO DE LUBRIFICANTES LIMITADA, 05.775.567/0001-53,RUA JOSE ANDRADE DE LAVOR,2734,,ROMEIRAO,63050-430,ETANOL,06/03/2024,"4,51",,R$ / litro,VIBRA
175692,NE,CE,JUAZEIRO DO NORTE,MG DERIVADOS DE PETROLEO LTDA, 03.225.783/0003-61,AVENIDA CASTELO BRANCO,3170,,NOVO JUAZEIRO,63030-605,GASOLINA ADITIVADA,06/03/2024,"5,99",,R$ / litro,VIBRA
175693,NE,CE,JUAZEIRO DO NORTE,MG DERIVADOS DE PETROLEO LTDA, 03.225.783/0003-61,AVENIDA CASTELO BRANCO,3170,,NOVO JUAZEIRO,63030-605,DIESEL,06/03/2024,"5,99",,R$ / litro,VIBRA
175694,NE,CE,JUAZEIRO DO NORTE,MG DERIVADOS DE PETROLEO LTDA, 03.225.783/0003-61,AVENIDA CASTELO BRANCO,3170,,NOVO JUAZEIRO,63030-605,ETANOL,06/03/2024,"4,09",,R$ / litro,VIBRA
175695,NE,CE,JUAZEIRO DO NORTE,MG DERIVADOS DE PETROLEO LTDA, 03.225.783/0001-08,AVENIDA AILTON GOMES,875,,PIRAJA,63020-000,GASOLINA,06/03/2024,"5,99",,R$ / litro,VIBRA
175696,NE,CE,JUAZEIRO DO NORTE,MG DERIVADOS DE PETROLEO LTDA, 03.225.783/0001-08,AVENIDA AILTON GOMES,875,,PIRAJA,63020-000,GASOLINA ADITIVADA,06/03/2024,"5,99",,R$ / litro,VIBRA
175697,NE,CE,JUAZEIRO DO NORTE,MG DERIVADOS DE PETROLEO LTDA, 03.225.783/0001-08,AVENIDA AILTON GOMES,875,,PIRAJA,63020-000,DIESEL S10,06/03/2024,"5,99",,R$ / litro,VIBRA
175698,NE,CE,JUAZEIRO DO NORTE,MG DERIVADOS DE PETROLEO LTDA, 03.225.783/0001-08,AVENIDA AILTON GOMES,875,,PIRAJA,63020-000,ETANOL,06/03/2024,"4,09",,R$ / litro,VIBRA
175699,NE,CE,JUAZEIRO DO NORTE,MG DERIVADOS DE PETROLEO LTDA, 03.225.783/0002-80,RUA JOAQUIM ROMAO BATISTA,15,,CENTRO,63010-000,GASOLINA,06/03/2024,"5,99",,R$ / litro,VIBRA
175700,NE,CE,JUAZEIRO DO NORTE,MG DERIVADOS DE PETROLEO LTDA, 03.225.783/0002-80,RUA JOAQUIM ROMAO BATISTA,15,,CENTRO,63010-000,GASOLINA ADITIVADA,06/03/2024,"5,99",,R$ / litro,VIBRA
175701,NE,CE,JUAZEIRO DO NORTE,M T D PETROLEO LTDA, 00.719.023/0001-50,RUA SAO PAULO,2005,,SANTA TEREZA,63050-316,GASOLINA,06/03/2024,"5,98",,R$ / litro,ALESAT
175702,NE,CE,JUAZEIRO DO NORTE,M T D PETROLEO LTDA, 00.719.023/0001-50,RUA SAO PAULO,2005,,SANTA TEREZA,63050-316,GASOLINA ADITIVADA,06/03/2024,"6,18",,R$ / litro,ALESAT
175703,NE,CE,JUAZEIRO DO NORTE,M T D PETROLEO LTDA, 00.719.023/0001-50,RUA SAO PAULO,2005,,SANTA TEREZA,63050-316,DIESEL S10,06/03/2024,"6,49",,R$ / litro,ALESAT
175704,NE,CE,JUAZEIRO DO NORTE,M T D PETROLEO LTDA, 00.719.023/0001-50,RUA SAO PAULO,2005,,SANTA TEREZA,63050-316,ETANOL,06/03/2024,"4,99",,R$ / litro,ALESAT
175705,NE,CE,JUAZEIRO DO NORTE,WR PETROLEO E DERIVADOS LTDA, 00.293.343/0001-91,AVENIDA PADRE CICERO,1910,,SALESIANO,63010-020,ETANOL,06/03/2024,"4,49",,R$ / litro,BRANCA
175706,NE,CE,JUAZEIRO DO NORTE,WR PETROLEO E DERIVADOS LTDA, 00.293.343/0001-91,AVENIDA PADRE CICERO,1910,,SALESIANO,63010-020,GASOLINA,06/03/2024,"5,89",,R$ / litro,BRANCA
175707,NE,CE,JUAZEIRO DO NORTE,WR PETROLEO E DERIVADOS LTDA, 00.293.343/0001-91,AVENIDA PADRE CICERO,1910,,SALESIANO,63010-020,GASOLINA ADITIVADA,06/03/2024,"5,94",,R$ / litro,BRANCA
175708,NE,CE,JUAZEIRO DO NORTE,WR PETROLEO E DERIVADOS LTDA, 00.293.343/0001-91,AVENIDA PADRE CICERO,1910,,SALESIANO,63010-020,DIESEL S10,06/03/2024,"6,05",,R$ / litro,BRANCA
175709,NE,CE,LIMOEIRO DO NORTE,NOVO TEMPO COMERCIO DE COMBUSTIVEIS LTDA, 08.077.231/0001-05,RUA SABINO ROBERTO DE FREITAS,2889,,CENTRO,62930-000,GASOLINA,06/03/2024,"6,05",,R$ / litro,BRANCA
175710,NE,CE,LIMOEIRO DO NORTE,NOVO TEMPO COMERCIO DE COMBUSTIVEIS LTDA, 08.077.231/0001-05,RUA SABINO ROBERTO DE FREITAS,2889,,CENTRO,62930-000,GASOLINA ADITIVADA,06/03/2024,"6,05",,R$ / litro,BRANCA
175711,NE,CE,LIMOEIRO DO NORTE,NOVO TEMPO COMERCIO DE COMBUSTIVEIS LTDA, 08.077.231/0001-05,RUA SABINO ROBERTO DE FREITAS,2889,,CENTRO,62930-000,DIESEL S10,06/03/2024,"6,19",,R$ / litro,BRANCA
175712,NE,CE,LIMOEIRO DO NORTE,NOVO TEMPO COMERCIO DE COMBUSTIVEIS LTDA, 08.077.231/0001-05,RUA SABINO ROBERTO DE FREITAS,2889,,CENTRO,62930-000,ETANOL,06/03/2024,"4,69",,R$ / litro,BRANCA
175713,NE,CE,LIMOEIRO DO NORTE,COMERCIAL CHAVES DE COMBUSTIVEIS LTDA, 05.622.375/0001-07,RUA SABINO ROBERTO DE FREITAS,3851,,BOA FE,62930-000,GASOLINA,06/03/2024,"6,07",,R$ / litro,VIBRA
175714,NE,CE,LIMOEIRO DO NORTE,COMERCIAL CHAVES DE COMBUSTIVEIS LTDA, 05.622.375/0001-07,RUA SABINO ROBERTO DE FREITAS,3851,,BOA FE,62930-000,GASOLINA ADITIVADA,06/03/2024,"6,08",,R$ / litro,VIBRA
175715,NE,CE,LIMOEIRO DO NORTE,COMERCIAL CHAVES DE COMBUSTIVEIS LTDA, 05.622.375/0001-07,RUA SABINO ROBERTO DE FREITAS,3851,,BOA FE,62930-000,ETANOL,06/03/2024,"4,87",,R$ / litro,VIBRA
175716,NE,CE,LIMOEIRO DO NORTE,BEZERRA E FILHO LTDA, 05.267.406/0002-30,AVENIDA DOM AURELIANO MATOS,2110,,CENTRO,62930-000,GASOLINA,06/03/2024,"6,05",,R$ / litro,BRANCA
175717,NE,CE,LIMOEIRO DO NORTE,BEZERRA E FILHO LTDA, 05.267.406/0002-30,AVENIDA DOM AURELIANO MATOS,2110,,CENTRO,62930-000,GASOLINA ADITIVADA,06/03/2024,"6,05",,R$ / litro,BRANCA
175718,NE,CE,LIMOEIRO DO NORTE,BEZERRA E FILHO LTDA, 05.267.406/0002-30,AVENIDA DOM AURELIANO MATOS,2110,,CENTRO,62930-000,DIESEL S10,06/03/2024,"6,3",,R$ / litro,BRANCA
175719,NE,CE,LIMOEIRO DO NORTE,BEZERRA E FILHO LTDA, 05.267.406/0002-30,AVENIDA DOM AURELIANO MATOS,2110,,CENTRO,62930-000,ETANOL,06/03/2024,"4,79",,R$ / litro,BRANCA
175720,NE,CE,LIMOEIRO DO NORTE,BEZERRA E FILHO LTDA, 05.267.406/0001-59,AVENIDA DOM AURELIANO MATOS,1751,CENTRO,CENTRO,62930-000,GASOLINA,06/03/2024,"6,09",,R$ / litro,VIBRA
175721,NE,CE,LIMOEIRO DO NORTE,BEZERRA E FILHO LTDA, 05.267.406/0001-59,AVENIDA DOM AURELIANO MATOS,1751,CENTRO,CENTRO,62930-000,GASOLINA ADITIVADA,06/03/2024,"6,19",,R$ / litro,VIBRA
175722,NE,CE,LIMOEIRO DO NORTE,BEZERRA E FILHO LTDA, 05.267.406/0001-59,AVENIDA DOM AURELIANO MATOS,1751,CENTRO,CENTRO,62930-000,ETANOL,06/03/2024,"4,79",,R$ / litro,VIBRA
175723,NE,CE,LIMOEIRO DO NORTE,GURGEL LOBO COMERCIO DE DERIVADOS DE PETROLEO LTDA, 02.479.591/0001-57,RUA CEL. ANTONIO JOAQUIM,1060,,CENTRO,62930-000,GASOLINA,06/03/2024,"6,05",,R$ / litro,BRANCA
175724,NE,CE,LIMOEIRO DO NORTE,GURGEL LOBO COMERCIO DE DERIVADOS DE PETROLEO LTDA, 02.479.591/0001-57,RUA CEL. ANTONIO JOAQUIM,1060,,CENTRO,62930-000,GASOLINA ADITIVADA,06/03/2024,"6,05",,R$ / litro,BRANCA
175725,NE,CE,LIMOEIRO DO NORTE,GURGEL LOBO COMERCIO DE DERIVADOS DE PETROLEO LTDA, 02.479.591/0001-57,RUA CEL. ANTONIO JOAQUIM,1060,,CENTRO,62930-000,DIESEL,06/03/2024,"6,29",,R$ / litro,BRANCA
175726,NE,CE,LIMOEIRO DO NORTE,GURGEL LOBO COMERCIO DE DERIVADOS DE PETROLEO LTDA, 02.479.591/0001-57,RUA CEL. ANTONIO JOAQUIM,1060,,CENTRO,62930-000,DIESEL S10,06/03/2024,"6,29",,R$ / litro,BRANCA
175727,NE,CE,LIMOEIRO DO NORTE,GURGEL LOBO COMERCIO DE DERIVADOS DE PETROLEO LTDA, 02.479.591/0001-57,RUA CEL. ANTONIO JOAQUIM,1060,,CENTRO,62930-000,ETANOL,06/03/2024,"4,69",,R$ / litro,BRANCA
175728,NE,CE,QUIXADA,CIRO GOMES MAGALHAES, 41.424.276/0003-46,RODOVIA CE   456  KM  01,S/N,SITIO  ITAJUBA,ZONA  URBANA,63900-002,GASOLINA,06/03/2024,"6,09",,R$ / litro,RAIZEN
175729,NE,CE,QUIXADA,CIRO GOMES MAGALHAES, 41.424.276/0003-46,RODOVIA CE   456  KM  01,S/N,SITIO  ITAJUBA,ZONA  URBANA,63900-002,GASOLINA ADITIVADA,06/03/2024,"6,49",,R$ / litro,RAIZEN
175730,NE,CE,QUIXADA,CIRO GOMES MAGALHAES, 41.424.276/0003-46,RODOVIA CE   456  KM  01,S/N,SITIO  ITAJUBA,ZONA  URBANA,63900-002,ETANOL,06/03/2024,"4,69",,R$ / litro,RAIZEN
177317,NE,CE,IGUATU,A A B NETO LTDA, 05.802.839/0001-67,AVENIDA CARLOS ROBERTO COSTA,5,,AREIAS,63508-087,GASOLINA,06/03/2024,"5,99",,R$ / litro,SP
177318,NE,CE,IGUATU,A A B NETO LTDA, 05.802.839/0001-67,AVENIDA CARLOS ROBERTO COSTA,5,,AREIAS,63508-087,DIESEL S10,06/03/2024,"5,99",,R$ / litro,SP
177319,NE,CE,IGUATU,AUTO POSTO ICAVEL LTDA, 05.024.942/0001-23,AVENIDA MARECHAL CASTELO BRANCO,750,,AREIAS,63500-000,GASOLINA,06/03/2024,"5,94",,R$ / litro,IPIRANGA
177320,NE,CE,IGUATU,AUTO POSTO ICAVEL LTDA, 05.024.942/0001-23,AVENIDA MARECHAL CASTELO BRANCO,750,,AREIAS,63500-000,GASOLINA ADITIVADA,06/03/2024,"5,99",,R$ / litro,IPIRANGA
177321,NE,CE,IGUATU,AUTO POSTO ICAVEL LTDA, 05.024.942/0001-23,AVENIDA MARECHAL CASTELO BRANCO,750,,AREIAS,63500-000,DIESEL S10,06/03/2024,"6,19",,R$ / litro,IPIRANGA
177322,NE,CE,IGUATU,A ALEXANDRE E COMPANHIA, 07.014.764/0004-28,RUA GUILHERME DE OLIVEIRA,65,,CENTRO,63500-005,GASOLINA,06/03/2024,"5,99",,R$ / litro,BRANCA
177323,NE,CE,IGUATU,A ALEXANDRE E COMPANHIA, 07.014.764/0004-28,RUA GUILHERME DE OLIVEIRA,65,,CENTRO,63500-005,GASOLINA ADITIVADA,06/03/2024,"6,04",,R$ / litro,BRANCA
177324,NE,CE,IGUATU,A ALEXANDRE E COMPANHIA, 07.014.764/0004-28,RUA GUILHERME DE OLIVEIRA,65,,CENTRO,63500-005,DIESEL S10,06/03/2024,"6,69",,R$ / litro,BRANCA
177325,NE,CE,IGUATU,A ALEXANDRE E COMPANHIA, 07.014.764/0004-28,RUA GUILHERME DE OLIVEIRA,65,,CENTRO,63500-005,ETANOL,06/03/2024,"4,59",,R$ / litro,BRANCA
177326,NE,CE,IGUATU,JOAQUIM AILTON ALEXANDRE FILHO, 41.643.792/0001-08,RUA DO CRUZEIRO,3,,ALTO DO JUCA,63500-000,GASOLINA,06/03/2024,"5,99",,R$ / litro,VIBRA
177327,NE,CE,IGUATU,JOAQUIM AILTON ALEXANDRE FILHO, 41.643.792/0001-08,RUA DO CRUZEIRO,3,,ALTO DO JUCA,63500-000,GASOLINA ADITIVADA,06/03/2024,"6,05",,R$ / litro,VIBRA
177328,NE,CE,IGUATU,JOAQUIM AILTON ALEXANDRE FILHO, 41.643.792/0001-08,RUA DO CRUZEIRO,3,,ALTO DO JUCA,63500-000,DIESEL S10,06/03/2024,"6,19",,R$ / litro,VIBRA
177329,NE,CE,IGUATU,JOAQUIM AILTON ALEXANDRE FILHO, 41.643.792/0001-08,RUA DO CRUZEIRO,3,,ALTO DO JUCA,63500-000,ETANOL,06/03/2024,"4,79",,R$ / litro,VIBRA
178172,NE,CE,LIMOEIRO DO NORTE,COMERCIAL DE PETROLEO SAO MATHEUS LTDA., 07.356.644/0001-66,AVENIDA DOM AURELIANO MATOS,1472,,CENTRO,62930-000,GASOLINA,06/03/2024,"6,05",,R$ / litro,BRANCA
178173,NE,CE,LIMOEIRO DO NORTE,COMERCIAL DE PETROLEO SAO MATHEUS LTDA., 07.356.644/0001-66,AVENIDA DOM AURELIANO MATOS,1472,,CENTRO,62930-000,GASOLINA ADITIVADA,06/03/2024,"6,05",,R$ / litro,BRANCA
178174,NE,CE,LIMOEIRO DO NORTE,COMERCIAL DE PETROLEO SAO MATHEUS LTDA., 07.356.644/0001-66,AVENIDA DOM AURELIANO MATOS,1472,,CENTRO,62930-000,DIESEL,06/03/2024,"6,19",,R$ / litro,BRANCA
178175,NE,CE,LIMOEIRO DO NORTE,COMERCIAL DE PETROLEO SAO MATHEUS LTDA., 07.356.644/0001-66,AVENIDA DOM AURELIANO MATOS,1472,,CENTRO,62930-000,DIESEL S10,06/03/2024,"6,19",,R$ / litro,BRANCA
178176,NE,CE,LIMOEIRO DO NORTE,COMERCIAL DE PETROLEO SAO MATHEUS LTDA., 07.356.644/0001-66,AVENIDA DOM AURELIANO MATOS,1472,,CENTRO,62930-000,ETANOL,06/03/2024,"4,68",,R$ / litro,BRANCA
178269,NE,CE,IGUATU,AUTO POSTO ICAVEL LTDA, 05.024.942/0002-04,RUA DEOCLECIO LIMA VERDE,37,,AREIAS,63500-005,GASOLINA ADITIVADA,06/03/2024,"5,99",,R$ / litro,BRANCA
178270,NE,CE,IGUATU,AUTO POSTO ICAVEL LTDA, 05.024.942/0002-04,RUA DEOCLECIO LIMA VERDE,37,,AREIAS,63500-005,DIESEL S10,06/03/2024,"6,19",,R$ / litro,BRANCA
178271,NE,CE,IGUATU,AUTO POSTO ICAVEL LTDA, 05.024.942/0002-04,RUA DEOCLECIO LIMA VERDE,37,,AREIAS,63500-005,GASOLINA,06/03/2024,"5,94",,R$ / litro,BRANCA
178607,NE,CE,IGUATU,COMERCIAL DE DERIVADOS DE PETROLEO ANTUNES ROLIM LTDA, 12.350.931/0001-07,AVENIDA JOAQUIM AILTON ALEXANDRE,605,,ALTO DO JUCA,63500-005,GASOLINA,06/03/2024,"5,99",,R$ / litro,BRANCA
178608,NE,CE,IGUATU,COMERCIAL DE DERIVADOS DE PETROLEO ANTUNES ROLIM LTDA, 12.350.931/0001-07,AVENIDA JOAQUIM AILTON ALEXANDRE,605,,ALTO DO JUCA,63500-005,DIESEL S10,06/03/2024,"5,69",,R$ / litro,BRANCA
178788,NE,CE,IGUATU,AIRTON PALACIO DE SOUZA JUNIOR, 13.408.058/0001-10,RUA DR JOSE HOLANDA MONTENEGRO,21,,CENTRO,63500-005,GASOLINA,06/03/2024,"5,99",,R$ / litro,SP
178789,NE,CE,IGUATU,AIRTON PALACIO DE SOUZA JUNIOR, 13.408.058/0001-10,RUA DR JOSE HOLANDA MONTENEGRO,21,,CENTRO,63500-005,DIESEL,06/03/2024,"5,69",,R$ / litro,SP
178790,NE,CE,IGUATU,AIRTON PALACIO DE SOUZA JUNIOR, 13.408.058/0001-10,RUA DR JOSE HOLANDA MONTENEGRO,21,,CENTRO,63500-005,DIESEL S10,06/03/2024,"5,79",,R$ / litro,SP
178814,NE,CE,JUAZEIRO DO NORTE,POSTO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO HB LTDA, 14.284.952/0001-99,RUA PAULO MAIA,446,,TRIANGULO,63041-260,GASOLINA,06/03/2024,"5,89",,R$ / litro,BRANCA
178815,NE,CE,JUAZEIRO DO NORTE,POSTO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO HB LTDA, 14.284.952/0001-99,RUA PAULO MAIA,446,,TRIANGULO,63041-260,GASOLINA ADITIVADA,06/03/2024,"5,99",,R$ / litro,BRANCA
178816,NE,CE,JUAZEIRO DO NORTE,POSTO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO HB LTDA, 14.284.952/0001-99,RUA PAULO MAIA,446,,TRIANGULO,63041-260,DIESEL S10,06/03/2024,"5,89",,R$ / litro,BRANCA
178817,NE,CE,JUAZEIRO DO NORTE,POSTO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO HB LTDA, 14.284.952/0001-99,RUA PAULO MAIA,446,,TRIANGULO,63041-260,ETANOL,06/03/2024,"4,25",,R$ / litro,BRANCA
178867,NE,CE,LIMOEIRO DO NORTE,SAO MATHEUS COMERCIAL DE GAS LTDA, 10.404.912/0004-25,RUA DOS EXPEDICIONARIOS,3714,,BOA FE,62930-000,GASOLINA,06/03/2024,"6,04",,R$ / litro,BRANCA
178868,NE,CE,LIMOEIRO DO NORTE,SAO MATHEUS COMERCIAL DE GAS LTDA, 10.404.912/0004-25,RUA DOS EXPEDICIONARIOS,3714,,BOA FE,62930-000,GASOLINA ADITIVADA,06/03/2024,"6,04",,R$ / litro,BRANCA
178869,NE,CE,LIMOEIRO DO NORTE,SAO MATHEUS COMERCIAL DE GAS LTDA, 10.404.912/0004-25,RUA DOS EXPEDICIONARIOS,3714,,BOA FE,62930-000,DIESEL S10,06/03/2024,"6,17",,R$ / litro,BRANCA
178870,NE,CE,LIMOEIRO DO NORTE,SAO MATHEUS COMERCIAL DE GAS LTDA, 10.404.912/0004-25,RUA DOS EXPEDICIONARIOS,3714,,BOA FE,62930-000,ETANOL,06/03/2024,"4,68",,R$ / litro,BRANCA
178915,NE,CE,LIMOEIRO DO NORTE,AMORA E VASCONCELOS COMERCIO DE COMBUSTIVEIS LTDA, 07.624.321/0004-59,RUA SABINO ROBERTO,3537,,CENTRO,62930-000,GASOLINA,06/03/2024,"6,03",,R$ / litro,SP
178916,NE,CE,LIMOEIRO DO NORTE,AMORA E VASCONCELOS COMERCIO DE COMBUSTIVEIS LTDA, 07.624.321/0004-59,RUA SABINO ROBERTO,3537,,CENTRO,62930-000,DIESEL S10,06/03/2024,"5,97",,R$ / litro,SP
179115,NE,CE,CANINDE,POSTO SIM LTDA, 04.369.988/0004-64,AVENIDA SAO FRANCISCO,1129,,BOA VISTA,62700-000,GNV,06/03/2024,"6,09",,R$ / m³,BRANCA
179116,NE,CE,CANINDE,POSTO SIM LTDA, 04.369.988/0004-64,AVENIDA SAO FRANCISCO,1129,,BOA VISTA,62700-000,GASOLINA,06/03/2024,"5,68",,R$ / litro,BRANCA
179117,NE,CE,CANINDE,POSTO SIM LTDA, 04.369.988/0004-64,AVENIDA SAO FRANCISCO,1129,,BOA VISTA,62700-000,DIESEL S10,06/03/2024,"5,69",,R$ / litro,BRANCA
179118,NE,CE,CANINDE,POSTO SIM LTDA, 04.369.988/0004-64,AVENIDA SAO FRANCISCO,1129,,BOA VISTA,62700-000,ETANOL,06/03/2024,"4,35",,R$ / litro,BRANCA
179175,NE,CE,QUIXADA,PIMENTEL & FREIRE COMERCIO DE COMBUSTIVEIS LTDA, 19.828.928/0001-97,AVENIDA JOSE CAPISTRANO FILHO,S/N,KM: 98;,COHAB,63905-630,GASOLINA,06/03/2024,"5,87",,R$ / litro,BRANCA
179176,NE,CE,QUIXADA,PIMENTEL & FREIRE COMERCIO DE COMBUSTIVEIS LTDA, 19.828.928/0001-97,AVENIDA JOSE CAPISTRANO FILHO,S/N,KM: 98;,COHAB,63905-630,ETANOL,06/03/2024,"4,39",,R$ / litro,BRANCA
179289,NE,CE,JUAZEIRO DO NORTE,R.M. MACEDO PETROLEO LTDA, 02.942.401/0001-96,AVENIDA VIRGILIO TAVORA,2650,,AEROPORTO,63020-735,GASOLINA,06/03/2024,"5,99",,R$ / litro,VIBRA
179290,NE,CE,JUAZEIRO DO NORTE,R.M. MACEDO PETROLEO LTDA, 02.942.401/0001-96,AVENIDA VIRGILIO TAVORA,2650,,AEROPORTO,63020-735,GASOLINA ADITIVADA,06/03/2024,"5,99",,R$ / litro,VIBRA
179291,NE,CE,JUAZEIRO DO NORTE,R.M. MACEDO PETROLEO LTDA, 02.942.401/0001-96,AVENIDA VIRGILIO TAVORA,2650,,AEROPORTO,63020-735,ETANOL,06/03/2024,"4,09",,R$ / litro,VIBRA
179559,NE,CE,CANINDE,JJ MARTINS PESSOA COMERCIO DE COMBUSTIVEIS LTDA, 20.807.906/0003-91,RUA SIMAO BARBOSA,1270,,CENTRO,62700-000,GASOLINA,06/03/2024,"6,07",,R$ / litro,BRANCA
179560,NE,CE,CANINDE,JJ MARTINS PESSOA COMERCIO DE COMBUSTIVEIS LTDA, 20.807.906/0003-91,RUA SIMAO BARBOSA,1270,,CENTRO,62700-000,GASOLINA ADITIVADA,06/03/2024,"6,12",,R$ / litro,BRANCA
179561,NE,CE,CANINDE,JJ MARTINS PESSOA COMERCIO DE COMBUSTIVEIS LTDA, 20.807.906/0003-91,RUA SIMAO BARBOSA,1270,,CENTRO,62700-000,DIESEL S10,06/03/2024,"6,08",,R$ / litro,BRANCA
179562,NE,CE,CANINDE,JJ MARTINS PESSOA COMERCIO DE COMBUSTIVEIS LTDA, 20.807.906/0003-91,RUA SIMAO BARBOSA,1270,,CENTRO,62700-000,ETANOL,06/03/2024,"4,49",,R$ / litro,BRANCA
179616,NE,CE,IGUATU,AIRTON PALACIO DE SOUZA JUNIOR, 13.408.058/0002-00,RUA DOUTOR JOAO PESSOA,832,,CENTRO,63500-023,GASOLINA,06/03/2024,"5,99",,R$ / litro,SP
179617,NE,CE,IGUATU,AIRTON PALACIO DE SOUZA JUNIOR, 13.408.058/0002-00,RUA DOUTOR JOAO PESSOA,832,,CENTRO,63500-023,GASOLINA ADITIVADA,06/03/2024,"5,99",,R$ / litro,SP
179618,NE,CE,IGUATU,AIRTON PALACIO DE SOUZA JUNIOR, 13.408.058/0002-00,RUA DOUTOR JOAO PESSOA,832,,CENTRO,63500-023,ETANOL,06/03/2024,"4,59",,R$ / litro,SP
179619,NE,CE,IGUATU,M M S UCHOA COMBUSTIVEIS LTDA, 23.401.364/0001-89,RODOVIA CE 060 IGUATU A ACOPIARA,805,,VARJOTA,63500-970,GASOLINA,06/03/2024,"5,97",,R$ / litro,BRANCA
179620,NE,CE,IGUATU,M M S UCHOA COMBUSTIVEIS LTDA, 23.401.364/0001-89,RODOVIA CE 060 IGUATU A ACOPIARA,805,,VARJOTA,63500-970,GASOLINA ADITIVADA,06/03/2024,"5,99",,R$ / litro,BRANCA
179621,NE,CE,IGUATU,M M S UCHOA COMBUSTIVEIS LTDA, 23.401.364/0001-89,RODOVIA CE 060 IGUATU A ACOPIARA,805,,VARJOTA,63500-970,DIESEL,06/03/2024,"5,89",,R$ / litro,BRANCA
179622,NE,CE,IGUATU,M M S UCHOA COMBUSTIVEIS LTDA, 23.401.364/0001-89,RODOVIA CE 060 IGUATU A ACOPIARA,805,,VARJOTA,63500-970,DIESEL S10,06/03/2024,"5,89",,R$ / litro,BRANCA
179631,NE,CE,CANINDE,POSTO FIBRA COMERCIO DE COMBUSTIVEIS EIRELI, 25.280.296/0001-72,RUA RAIMUNDO DA COSTA RIBEIRO,1879,,CENTRO,62700-000,GASOLINA,06/03/2024,"6,09",,R$ / litro,SP
179632,NE,CE,CANINDE,POSTO FIBRA COMERCIO DE COMBUSTIVEIS EIRELI, 25.280.296/0001-72,RUA RAIMUNDO DA COSTA RIBEIRO,1879,,CENTRO,62700-000,GASOLINA ADITIVADA,06/03/2024,"6,15",,R$ / litro,SP
179633,NE,CE,CANINDE,POSTO FIBRA COMERCIO DE COMBUSTIVEIS EIRELI, 25.280.296/0001-72,RUA RAIMUNDO DA COSTA RIBEIRO,1879,,CENTRO,62700-000,DIESEL S10,06/03/2024,"6,09",,R$ / litro,SP
179654,NE,CE,QUIXADA,POSTO SAO JORGE LTDA, 28.375.361/0001-31,RUA BASILIO EMILIANO PINTO,S/N,,COMBATE,63903-415,GASOLINA,06/03/2024,"5,89",,R$ / litro,IPIRANGA
179655,NE,CE,QUIXADA,POSTO SAO JORGE LTDA, 28.375.361/0001-31,RUA BASILIO EMILIANO PINTO,S/N,,COMBATE,63903-415,GASOLINA ADITIVADA,06/03/2024,"6,07",,R$ / litro,IPIRANGA
179656,NE,CE,QUIXADA,POSTO SAO JORGE LTDA, 28.375.361/0001-31,RUA BASILIO EMILIANO PINTO,S/N,,COMBATE,63903-415,DIESEL S10,06/03/2024,"5,99",,R$ / litro,IPIRANGA
